asin,title,price,rating,reviews,countryOfOrigin,category1,bsr1,category2,bsr2,category3,bsr3,variations,sellers,fulfillment,revenue30Day,unitSales30Day,url,image,isPrime,isSponsored,pageNum,scrapedAt,
B006VAZYNG,"Youtheory Advanced Collagen - 6,000 mg Hydrolyzed Collagen Peptides - Includes Antioxidants & Contains Vitamin C - Hair Growth, Nails, Joint Health & Bone Support* - 290 Tablets (48-Day Supply)",$19.99,4.6,45400,USA,Health & Household,1370,Collagen Supplements,15,Sales & Deals,224,5,3,FBA,"$340,675.55","19,433",https://www.amazon.com/dp/B006VAZYNG,https://m.media-amazon.com/images/I/815CWe-LirL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.245Z,55
B085GB45VK,"Primal Harvest Collagen Powder for Women or Men Primal Collagen Peptides Powder Type I & III, 10 Oz Collagen Protein Powder for Hair, Skin, Nails (Single, Original)",$36.95,4.6,5500,USA,Health & Household,1836,Collagen Supplements,20,,,3,1,FBA,"$542,274.64","14,460",https://www.amazon.com/dp/B085GB45VK,https://m.media-amazon.com/images/I/71Dh5IDVHmL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.246Z,56
B09NXS395V,"24K Gold Under Eye Patches - 60 Pack for Puffy Eyes, Dark Circles, Bags & Wrinkles with Collagen & Hyaluronic Acid - Eye Care Pads for Daily Skincare (Gold)",,4.1,14100,Unknown,Beauty & Personal Care,1930,Eye Masks,11,,,6,4,FBA,"$241,752.14","26,875",https://www.amazon.com/dp/B09NXS395V,https://m.media-amazon.com/images/I/710MPTCtyIL._AC_UL320_.jpg,FALSE,FALSE,2,2026-01-27T16:14:56.248Z,57
B0CCJ3SRB9,"COSRX 6X Peptide Collagen Booster Toner Serum with Copper Peptides, Niacinamide & Hyaluronic Acid Skin Renewal Boosting Facial Essence for All Skin Types, Korean Skin Care, 5.07 Fl.Oz",$24.50,4.6,9600,Korea,Beauty & Personal Care,1492,Facial Toners & Astringents,19,Facial Serums,57,1,3,FBA,"$371,005.76","15,772",https://www.amazon.com/dp/B0CCJ3SRB9,https://m.media-amazon.com/images/I/61ZNyaBF0CL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.249Z,58
B0FPPKK2Z5,"medicube Jelly Mist Serum with Pink PDRN Collagen | Dual-Texture Glow Spray with Niacinamide, Glutathione, Ceramide, Hyaluronic Acid | for Hydration, Radiance, Plump-Looking Skin | 3.38 fl.oz",$19.80,4.6,345,USA,Beauty & Personal Care,1212,Face Mists,10,,,2,1,FBA,"$128,012.05","6,870",https://www.amazon.com/dp/B0FPPKK2Z5,https://m.media-amazon.com/images/I/61yIHcs0EkL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.249Z,59
B0F83N244B,"medicube PDRN Jelly to Foam Cleanser | Low pH Hydrating Daily Face Wash for All Skin Types | With PDRN, Collagen & LHA | Gentle Pore Care & Radiant, Balanced-Looking Skin | Korean Skincare | 200ml",$14.90,4.7,755,USA,Beauty & Personal Care,1340,Facial Cleansing Gels,4,,,1,2,FBA,"$184,431.10","11,087",https://www.amazon.com/dp/B0F83N244B,https://m.media-amazon.com/images/I/51jXH+JEjgL._AC_UL320_.jpg,FALSE,FALSE,2,2026-01-27T16:14:56.250Z,60
B071JJCB4S,"BUBS Naturals Collagen Peptides Powder, Collagen for Women & Men, Hydrolyzed Peptides, Unflavored Pasture Raised Grass Fed, Paleo Keto Friendly, Supports Hair Skin & Joint Health (20 oz) 28 Servings",$46.94,4.6,3100,USA,Health & Household,1888,Collagen Supplements,21,,,3,1,FBA,"$641,811.94","14,776",https://www.amazon.com/dp/B071JJCB4S,https://m.media-amazon.com/images/I/71L2dYND2xL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.250Z,61
B0F5692W7S,"NeoCell Collagen Bio-Peptides Powder | 22oz | Super Hair, Skin, and Nails | Superior Absorption | Grassfed Protein Supplement | Advanced with 18 Essential Amino Acids",$31.99,4.6,583,USA,Health & Household,2459,Collagen Supplements,26,,,2,1,FBA,"$309,280.78","11,132",https://www.amazon.com/dp/B0F5692W7S,https://m.media-amazon.com/images/I/61d28lL2ZIL._AC_UL320_.jpg,FALSE,FALSE,2,2026-01-27T16:14:56.250Z,62
B08YQW2FRT,"Stylia V Line Lifting Collagen Mask - Lift, Firm & Contour Jawline - Tightening Double Chin Strap with Hyaluronic Acid & Aloe - Neck Tightening and Lifting Mask - Jawline Shaper Face Lift Tape (10PC)",$28.99,4.2,14400,USA,Beauty & Personal Care,549,Face Toning Belts,1,,,5,2,FBA,"$737,032.54","26,792",https://www.amazon.com/dp/B08YQW2FRT,https://m.media-amazon.com/images/I/71IUrQlFl2L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.251Z,63
B07VLJN7C6,"Move Free Ultra Triple Action Joint Support Supplement - Type II Collagen Boron & Hyaluronic Acid - Supports Joint Comfort, Cartiliage & Bones in 1 Tiny Pill Per Day, 64 Tablets (64 servings)*",$29.49,4.6,8100,Amazon,Health & Household,2430,Collagen Supplements,27,,,3,14,AMZ,"$312,086.38","12,042",https://www.amazon.com/dp/B07VLJN7C6,https://m.media-amazon.com/images/I/71moLqLHE3L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.251Z,64
B0BPJYDYSR,FlavCity Grass Fed Whey Chocolate Protein Powder - Chocolate Peanut Butter - 25g Protein & 10g Collagen - Made with Organic Cocoa & Coconut Milk - Gluten Free & No Added Sugars (20 Servings),$59.99,4.3,2100,USA,Health & Household,2971,Sports Nutrition Whey Protein Powders,28,,,1,1,FBA,"$211,422.83","3,699",https://www.amazon.com/dp/B0BPJYDYSR,https://m.media-amazon.com/images/I/71Zadc2McwL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.251Z,65
B0CRL99K4F,"Old School Labs Creatine for Women Post-Workout Supplement - 5000mg Creatine, 2000mg Hydrolyzed Bovine Collagen & BCAA 2:1:1 for Lean Muscle Growth, Fast Recovery & Stamina - 30 Servings",$19.99,4.5,2800,USA,Health & Household,2606,Creatine Nutritional Supplements,16,,,3,2,FBA,"$334,714.67","12,573",https://www.amazon.com/dp/B0CRL99K4F,https://m.media-amazon.com/images/I/71oXf9bMonL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.251Z,66
B0CNDCKXDX,MAREE V Line Lifting Mask with 24K Gold – Deep Collagen Face Mask for Women – Jawline Shaper Mask with Retinol & Hyaluronic Acid – Neck Tightening & Firming – Double Chin Strap for Face Lift,$29.95,4.2,2200,USA,Beauty & Personal Care,1327,Face Toning Belts,2,,,4,1,FBA,"$849,285.27","28,790",https://www.amazon.com/dp/B0CNDCKXDX,https://m.media-amazon.com/images/I/71O0KaCqT5L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.252Z,67
B0DQCLFJCB,"medicube Exosome Shot PDRN Pink Collagen 7,500 PPM Spicule Facial Serum | Liquid Skin Booster | Exosome, Salmon DNA Spicules | Uneven Skin Tone, Pore Care, Skin Texture | Korean Skincare, 1.01 fl.oz",$21.99,4.5,7000,USA,Beauty & Personal Care,13,Facial Serums,2,,,7,2,FBA,"$944,803.02","52,384",https://www.amazon.com/dp/B0DQCLFJCB,https://m.media-amazon.com/images/I/71TcitSYXGL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.252Z,68
B0BYYDZBH1,"Hair Growth Vitamins for Women | Biotin 10,000mcg, Collagen, Patented OptiMSM®, goMCT®, Saw Palmetto | Naturally Regrow Stronger & Healthier Hair, Skin and Nails | Stops Hair Loss | 60 Day Supply",$29.95,4.5,2000,USA,Health & Household,2576,Vitamin B7 Supplements,9,,,2,1,FBA,"$357,213.33","11,841",https://www.amazon.com/dp/B0BYYDZBH1,https://m.media-amazon.com/images/I/81wsuZql82L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.253Z,69
B09BTBVK7P,"Pawstruck Natural Large 12"" Beef Collagen Sticks for Dogs – Long-Lasting Rawhide Alternative, High Protein Treats with Chondroitin & Glucosamine – 5 Pack",$18.35,4.2,9100,Amazon,Pet Supplies,502,Bully Stick Dog Treats,5,,,2,3,AMZ,"$341,390.29","16,337",https://www.amazon.com/dp/B09BTBVK7P,https://m.media-amazon.com/images/I/71WoVvJq6UL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.253Z,70
B0BQ5S3P3P,Peach Perfect Creatine Blend for Women – Micronized Creatine Monohydrate with BCAA & Collagen for Glute Strength Support – Pink Lemonade – 30 Servings,$34.97,4.2,4400,USA,Health & Household,2278,Creatine Nutritional Supplements,14,,,4,1,FBA,"$420,649.89","13,961",https://www.amazon.com/dp/B0BQ5S3P3P,https://m.media-amazon.com/images/I/711GWSuvPEL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.253Z,71
B083LDJNPK,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",,4.7,8400,Unknown,Health & Household,2084,Collagen Supplements,24,,,2,38,FBA,"$183,348.82","5,473",https://www.amazon.com/dp/B083LDJNPK,https://m.media-amazon.com/images/I/71u1WitK8QL._AC_UL320_.jpg,FALSE,FALSE,2,2026-01-27T16:14:56.254Z,72
B01F7W03PM,"OLLY Glowing Skin Gummy, Hydrated & Youthful Skin,* Hyaluronic Acid, Collagen Peptides, Sea Buckthorn, Plump Berry Flavor, 25 Day Supply - 50 Count",$11.47,4.5,6300,Amazon,Health & Household,3123,Collagen Supplements,34,Sales & Deals,430,2,5,AMZ,"$116,388.30","8,768",https://www.amazon.com/dp/B01F7W03PM,https://m.media-amazon.com/images/I/71+FkOY9j8L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.254Z,73
B0BSM4WRQY,"Lemme Glow Collagen Gummies for Thick Hair, Strong Nails & Healthy Skin with Multi-Collagen Peptides, Biotin, Trace Minerals, Zinc, Vitamins A, C & E, Dairy & Gluten Free, Peach Flavor, 60 ct.",$21.00,4.2,1400,USA,Health & Household,2674,Vitamin B7 Supplements,10,Collagen Supplements,28,1,1,FBA,"$224,938.18","8,245",https://www.amazon.com/dp/B0BSM4WRQY,https://m.media-amazon.com/images/I/71GRZMCZQaL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.255Z,74
B08DG3C22G,Under Eye Patches (20 Pairs) - Eye Patches For Puffy Eyes And Dark Circles - Under Eye Mask For Beauty & Personal Care - Under Eye Mask Amino Acid & Collagen For Dark Circles And Puffiness by Celor,$9.97,4.3,24200,USA,Beauty & Personal Care,1881,Eye Masks,10,,,4,2,FBA,"$179,435.97","16,042",https://www.amazon.com/dp/B08DG3C22G,https://m.media-amazon.com/images/I/71ILJZW33oL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.255Z,75
B000UVZU1S,"St. Ives Face Moisturizer Cream, Collagen and Elastin, Renewing Facial Moisturizer for Women, Paraben Free, Dermatologist Tested Daily Moisturizing for Dry Skin Cruelty Free, 10 oz",$6.79,4.6,28000,Amazon,Beauty & Personal Care,2145,Face Moisturizers,74,,,2,16,AMZ,"$59,012.79","8,823",https://www.amazon.com/dp/B000UVZU1S,https://m.media-amazon.com/images/I/81XRxfIcbjL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.255Z,76
B0BJHDP1LP,"Stella & Chewy's Human-Grade Grass-Fed Beef Bone Broth for Dogs - Joint & Gut Health Liquid Food Topper with Collagen & Turmeric, 16 Fl Oz Resealable Pouch",$9.99,4.3,1700,Amazon,Pet Supplies,415,"Dog Food Toppings, Gravies & Sauces",1,,,4,3,AMZ,"$175,196.96","12,748",https://www.amazon.com/dp/B0BJHDP1LP,https://m.media-amazon.com/images/I/71Xbhwy3FdL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.256Z,77
B0CM2TC3C5,"Taily Liquid Collagen for Dogs Skin and Coat Supplement, Cats | Taily Liquid Premium Grass-fed Collagen | Itch Relief for Dogs with Allergies, Biotin, Vitamin C and Hyaluronic Acid | Made in USA",$39.90,4.1,1800,USA,Pet Supplies,907,Dog Itch Remedies,7,,,1,2,FBA,"$416,560.43","10,440",https://www.amazon.com/dp/B0CM2TC3C5,https://m.media-amazon.com/images/I/71r-z2yS2uL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.256Z,78
B0DZ545S3S,"NativePath Collagen Peptides Protein - Hydrolyzed Type 1 & 3 Collagen Powder for Skin, Hair, Nails - 15.9 oz (45 Servings)",$38.99,4.5,12500,USA,Health & Household,1627,Collagen Supplements,19,,,4,1,FBA,"$739,204.50","20,158",https://www.amazon.com/dp/B0DZ545S3S,https://m.media-amazon.com/images/I/61Qa97kR5SL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.257Z,79
B0B3GBJJGW,Clean Nutraceuticals Collagen Pills 1000mg Biotin 10000mcg Keratin Saw Palmetto Hyaluronic Acid - Hair Skin & Nails Vitamins & DHT Blocker with Vitamin E Folic Acid Pumpkin Seed MSM - 90 Count,$29.95,4.4,7700,USA,Health & Household,3139,Vitamin B7 Supplements,16,,,2,2,FBA,"$320,866.71","10,852",https://www.amazon.com/dp/B0B3GBJJGW,https://m.media-amazon.com/images/I/81D-X8lYOkL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.257Z,80
B0CWPCX1D2,"AXIS-Y Vegan Collagen Eye Serum - K Beauty Triple Hyaluronic Acid & Peptide Collagen Serum Improve Skin Elasticity, Reduce Fine Lines & Dark Circles - Vegan Korean Skin Care Eye Cream - 0.33 fl. oz.",$14.39,4.5,2300,Korea,Beauty & Personal Care,2423,Eye Treatment Serums,7,,,1,10,FBA,"$210,358.09","13,446",https://www.amazon.com/dp/B0CWPCX1D2,https://m.media-amazon.com/images/I/41LGK-qqBrL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.258Z,81
B0D4Q8SR9Z,Mediheal Retinol Collagen Under Eye Patches - Korean Hydrogel Eye Pads (60 patches) with 95% Retinol & 5 Micro Collagen. Nourishing & Non Irritating Eye Gel Mask. Sealing Cap & Spatula Included.,$22.00,4.5,1300,Korea,Beauty & Personal Care,2160,Eye Masks,13,,,2,2,FBA,"$281,074.41","12,776",https://www.amazon.com/dp/B0D4Q8SR9Z,https://m.media-amazon.com/images/I/61MdTR0hn7L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.258Z,82
B09SZ4NYQK,"NATURE TARGET Multi Collagen Peptides Powder - Type I, II, III, V, X - Hydrolyzed Collagen Peptides with Vitamin C Hyaluronic Acid, Supports Skin Hair Nail & Joint, Grass-Fed, Non-GMO, 35 Servings",$19.99,4.6,3700,USA,Health & Household,3417,Collagen Supplements,37,,,2,1,FBA,"$228,555.47","9,633",https://www.amazon.com/dp/B09SZ4NYQK,https://m.media-amazon.com/images/I/61H2UqlO8WL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.258Z,83
B089GZQCD9,"BB Company Radiancy | Vaginal Probiotics for Vaginal Dryness, pH Balance | Fights Itch, Odor | Anti-Aging | Hyaluronic Acid, Probiotics, Vitamin C, Multi Collagen | 120 Ct",$49.00,4.1,734,Unknown,Health & Household,3146,Vaginal Moisturizers,8,,,3,1,FBA,"$506,094.71","10,388",https://www.amazon.com/dp/B089GZQCD9,https://m.media-amazon.com/images/I/51NW9nCsRUL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.259Z,84
B0D1G8MZMF,"Medicube Collagen Glow Booster Milk Serum - Twist & Click - Radiance & Hydration with Niacinamide, Milk Protein Extract, Hydrolyzed Collagen - Illuminates & Firms Skin - Korean Skin Care, 0.50 oz",$19.80,4.5,794,USA,Beauty & Personal Care,2062,Facial Serums,72,,,1,2,FBA,"$92,677.63","5,074",https://www.amazon.com/dp/B0D1G8MZMF,https://m.media-amazon.com/images/I/51wb6gg04rL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.259Z,85
B07D9WSWFR,Vital Proteins Marine Collagen Peptides Powder Supplement for Skin Hair Nail Joint - Hydrolyzed Collagen - 12g per Serving - 7.8 oz Canister,$29.95,4.4,9200,USA,Health & Household,2751,Collagen Supplements,32,,,3,16,FBA,"$428,262.06","12,322",https://www.amazon.com/dp/B07D9WSWFR,https://m.media-amazon.com/images/I/715Phj33elL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.260Z,86
B00W4TWD7I,"Jergens Skin Firming Body Lotion for Dry to Extra Dry Skin, Skin Tightening Cream with Collagen and Elastin, Dermatologist Tested, Hydralucence Blend Formula, 16.8 Oz",$7.47,4.6,10900,Amazon,Beauty & Personal Care,2674,Body Lotions,65,,,2,1,AMZ,"$71,693.58","9,695",https://www.amazon.com/dp/B00W4TWD7I,https://m.media-amazon.com/images/I/6195FCyQQ2L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.260Z,87
B0CZS7BNR2,"Orgain Hydrolyzed Collagen Peptides + Prebiotic & Probiotics Powder for Women & Men, 20g Grass Fed Collagen, 1 Billion CFU - Supports Digestive, Hair, Skin & Joint Health, Non-GMO, Type I & III, 1lb",$31.99,4.4,893,Amazon,Health & Household,3626,Collagen Supplements,38,,,1,1,AMZ,"$247,300.25","7,961",https://www.amazon.com/dp/B0CZS7BNR2,https://m.media-amazon.com/images/I/71PYkcUz8sL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.261Z,88
B0CF9Y1DM6,"VITBOOST Biotin with Hyaluronic Acid, Collagen and Keratin – 25000 mcg Hair Growth Vitamins for Men and Women – Nails and Skin, USA Made - Third Party Tested, B1, B2, B3, B6, B7 Complex - 60 Capsules",$19.95,4.6,2900,USA,Health & Household,3418,Vitamin B7 Supplements,17,,,2,2,FBA,"$233,318.63","10,807",https://www.amazon.com/dp/B0CF9Y1DM6,https://m.media-amazon.com/images/I/618uLcDn9+L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.262Z,89
B0D2L9HNW2,Karseell 3.38floz 100ml Collagen Hair Treatment Deep Repair Conditioning Argan Oil Collagen Hair Mask Essence for Dry Damaged Hair All Hair Types,$12.79,4.5,4700,China,Beauty & Personal Care,2068,Hair Treatment Masks,15,,,1,2,FBA,"$106,606.53","7,203",https://www.amazon.com/dp/B0D2L9HNW2,https://m.media-amazon.com/images/I/51x8vvuQrtL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.262Z,90
B0F22QDTQP,"TEREZ & HONOR Peptide Collagen Under Eye Patches - 60 Korean Firming, Glowing & Hydrating Hydrogel Mask for Puffy Eyes, Dark Circles, Wrinkles, Fine Lines, Undereye Bags - Anti-Aging Eye Gel Pads",$20.99,4.4,1600,USA,Beauty & Personal Care,410,Eye Wrinkle Pads & Patches,8,,,5,2,FBA,"$760,802.51","30,995",https://www.amazon.com/dp/B0F22QDTQP,https://m.media-amazon.com/images/I/71yV4fozR+L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.263Z,91
B0FKSM8L9H,"BIODANCE Pore Perfecting Collagen Peptide Serum, Skin Firming & Radiance, Plumping, Pore Care, Makeup Prep Serum for All Skin Types, Korean Skin Care, Valentines Day Gifts for Her | 1.01 fl.oz x 1 ea",$21.90,4.6,641,Korea,Beauty & Personal Care,1948,Facial Serums,70,,,4,1,FBA,"$253,546.94","11,604",https://www.amazon.com/dp/B0FKSM8L9H,https://m.media-amazon.com/images/I/51v0yveEiaL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.263Z,92
B0BLHFPFV9,Enaskin Naturals Under Eye Patches for Dark Circles: 30 Pairs Retinol Collagen Eye Gels Mask - Reduce Wrinkles Puffy & Bags - Skin Treatment Pads - Anti Aging Moisturizer For Women (Blue),$13.99,4.4,4700,USA,Beauty & Personal Care,2199,Eye Wrinkle Pads & Patches,7,,,9,2,FBA,"$272,201.04","16,684",https://www.amazon.com/dp/B0BLHFPFV9,https://m.media-amazon.com/images/I/614oRj+SwcL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.264Z,93
B08JHDPBHM,"Beef Organ Supplement for Women – Supports Hormone Balance, Energy & Wellness – Grass Fed, Pasture Raised Superfood – Liver, Heart, Kidney, Bone Marrow – Collagen, CoQ10, B12 – Female Support Blend",$68.00,4.5,33500,USA,Health & Household,347,Liver Extract Nutritional Supplements,1,,,5,1,FBA,"$2,342,163.59","49,978",https://www.amazon.com/dp/B08JHDPBHM,https://m.media-amazon.com/images/I/71+DrXvSk4L._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.265Z,94
B06XKM7P97,Nutricost Collagen Peptides Powder 1LB (454 G) - Grass Fed Bovine Collagen Hydrolysate (Unflavored),$24.95,4.6,2000,USA,Health & Household,3808,Collagen Supplements,41,,,4,1,FBA,"$224,945.95","8,633",https://www.amazon.com/dp/B06XKM7P97,https://m.media-amazon.com/images/I/61PuS2p5PvL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.266Z,95
B00ADRH2OM,"OGX Thick & Full + Biotin & Collagen Volumizing Shampoo, Nutrient-Infused Hair Shampoo with Vitamin B7 Biotin Gives Hair Volume & Body for 72+ Hours, Sulfate-Free Surfactants, 13 fl. oz",$5.74,4.4,9300,Amazon,Beauty & Personal Care,2903,Hair Shampoo,87,,,2,9,AMZ,"$57,850.33","9,096",https://www.amazon.com/dp/B00ADRH2OM,https://m.media-amazon.com/images/I/718IqBXEygL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.266Z,96
B0DK8JTL6S,"SUNGBOON EDITOR Deep Collagen Retinol Capsule Cream | Skin Revitalizing Cream for Fine Lines, Firm-looking & Dry Skin | White Spicules + Collagen + Retinol | Korean Skincare, 1.69 fl.oz",$27.29,4.4,476,Korea,Beauty & Personal Care,2845,Neck & Décolleté Moisturizers,6,Facial Night Creams,9,1,2,FBA,"$276,664.96","10,291",https://www.amazon.com/dp/B0DK8JTL6S,https://m.media-amazon.com/images/I/61XcQllOeIL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.267Z,97
B0DJWSV1J3,"WONDER PAWS Premium Collagen for Dogs – Liquid Support for Skin, Coat, HIPS & Joints – with Hyaluronic Acid & Types I, II & III Collagen – Daily Wellness Formula, Made in USA",$19.95,4.3,1900,USA,Pet Supplies,1212,Dog Hip & Joint Care,22,,,1,1,FBA,"$205,256.94","10,289",https://www.amazon.com/dp/B0DJWSV1J3,https://m.media-amazon.com/images/I/71dj9hRX1VL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.267Z,98
B07FKRMT81,"ForestLeaf Collagen Peptides Powder Unflavored - Hydrolyzed Grass Fed Keto Collagen Protein Powder Type 1, 2 & 3 - Vital Hair, Skin, Nails, Joints, Recovery, 11g Per Serving",$29.95,4.6,9000,USA,Health & Household,8386,Collagen Supplements,79,,,3,2,FBA,"$183,430.52","4,687",https://www.amazon.com/dp/B07FKRMT81,https://m.media-amazon.com/images/I/71VThWn2BaL._AC_UL320_.jpg,TRUE,TRUE,2,2026-01-27T16:14:56.268Z,99
B0D4SPD3D6,"Bloom Nutrition Bovine Colostrum Powder with Vitamin B-12 for Gut Health, Immune Support, Hair Growth & Beauty Supplement | Unflavored, 25 Servings",$29.98,4.5,2200,USA,Health & Household,2739,Blended Vitamin & Mineral Supplements,34,,,4,2,FBA,"$313,570.90","11,690",https://www.amazon.com/dp/B0D4SPD3D6,https://m.media-amazon.com/images/I/51M6eXT+l1L._AC_UL320_.jpg,TRUE,TRUE,2,2026-01-27T16:14:56.269Z,100
B0F75KVB21,"NAKED Collagen Advanced - Peptides Protein Powder, Hyaluronic Acid, Vitamin C, Pasture-Raised, Grass-Fed Hydrolyzed Collagen Supplement, Paleo Friendly, Non-GMO, Keto, Gluten Free, 1.3LB",$44.49,4.6,2000,USA,Health & Household,3207,Collagen Supplements,35,,,7,1,FBA,"$342,743.54","8,073",https://www.amazon.com/dp/B0F75KVB21,https://m.media-amazon.com/images/I/6180p4ADdbL._AC_UL320_.jpg,TRUE,TRUE,2,2026-01-27T16:14:56.270Z,101
B07JQ6CDTQ,"Organixx Collagen Peptides Powder with Vitamin C, Types I, II, III, V, X Hydrolyzed Collagen, Hair, Nail, Skin, Bone & Joint Health, Aging Support, Clean Sourced, Gluten Free, Unflavored, 20 Servings",$33.00,4.3,2000,USA,Health & Household,9121,Collagen Supplements,87,Sports Nutrition Endurance & Energy Products,116,4,1,FBA,"$46,056.68","1,177",https://www.amazon.com/dp/B07JQ6CDTQ,https://m.media-amazon.com/images/I/71dDleGh4lL._AC_UL320_.jpg,TRUE,TRUE,2,2026-01-27T16:14:56.270Z,102
B0FBD6C2JM,"Collagen Peptides Powder Hydrolyzed Bovine (Unflavored) Type I & III Supplement for Hair, Skin, Nails & Joint Support - Collagen for Women & Men - Non GMO & USA Made - Unflavored - 30 Servings",$9.95,4.5,143,USA,Health & Household,16380,Collagen Supplements,175,,,1,1,FBA,"$24,464.11","2,459",https://www.amazon.com/dp/B0FBD6C2JM,https://m.media-amazon.com/images/I/71v9r75el2L._AC_UL320_.jpg,TRUE,FALSE,3,2026-01-27T16:18:00.036Z,103
B0BLF3X7ZT,"Vital Proteins Matcha Collagen Peptides Powder Supplement, Matcha Green Tea Powder, 10.5 oz, Original Flavored",$31.00,4.3,5800,USA,Health & Household,14793,Collagen Supplements,151,,,3,4,FBA,"$75,537.31","2,474",https://www.amazon.com/dp/B0BLF3X7ZT,https://m.media-amazon.com/images/I/5119InMS9iL._AC_UL320_.jpg,TRUE,FALSE,3,2026-01-27T16:18:00.037Z,104
B0CW371SMM,"VT COSMETICS CICA Collagen Daily Mask 30 Sheets, 300Da Low Molecular Collagen for Skin Elasticity, Hydrating & Firming, Pink Collagen Essence, Korean Face Mask",$23.04,4.5,16300,Korea,Beauty & Personal Care,2691,Facial Masks,17,,,7,1,FBA,"$282,884.07","13,082",https://www.amazon.com/dp/B0CW371SMM,https://m.media-amazon.com/images/I/51gLl0r624L._AC_UL320_.jpg,TRUE,FALSE,3,2026-01-27T16:18:00.037Z,105
B07NJLNP76,"Multi Collagen 180 Protein Capsules - Type I, II, III, V, X Collagen Pills - Proprietary Blend of Eggshell, Chicken, Wild Fish & Grass-Fed Beef Collagen Peptides - 2025mg per serv",$22.95,4.6,4800,USA,Health & Household,15685,Collagen Supplements,165,,,1,1,FBA,"$51,290.33","2,235",https://www.amazon.com/dp/B07NJLNP76,https://m.media-amazon.com/images/I/71478lI+k2L._AC_UL320_.jpg,TRUE,FALSE,3,2026-01-27T16:18:00.037Z,106
B071SH212S,"Equip Foods Grass Fed Collagen Powder | Hydrolyzed Bovine Collagen Peptides with Amino Acids | Prime Beef Collagen for Healthy Joints, Skin & Nails | Non-GMO, Paleo Friendly | 30 Servings, Unflavored",$44.99,4.7,681,USA,Health & Household,10031,Collagen Supplements,96,,,3,2,FBA,"$147,271.38","3,524",https://www.amazon.com/dp/B071SH212S,https://m.media-amazon.com/images/I/61Nj0JfCS+L._AC_UL320_.jpg,TRUE,FALSE,3,2026-01-27T16:18:00.038Z,107
